Wavelength_nm,-15.0V,-14.0V,-13.0V,-12.0V,-11.0V,-7.9V,-4.0V,-1.0V
1154,0.6588611247539353,0.6563467065370027,0.6504721756550105,0.6361795964708268,0.6035486528527356,0.2509764620653925,0.004352882383589262,0.0002708839656438019
1155,0.6585485341473942,0.6560612652476647,0.6501214366144958,0.6358300142893993,0.6030776764787591,0.2500909866664828,0.004285242708995145,0.00027465328113266763
1156,0.6581548145608342,0.6557230835170269,0.6497193803759376,0.6354360334166599,0.6025659575869442,0.2492214044618734,0.004218906556057939,0.0002782926427872563
1157,0.6576901926714447,0.6553373750058397,0.6492716683650166,0.6350020478288854,0.6020175704422384,0.2483674345169084,0.004153863135701961,0.0002818032326655807
1158,0.6571650994829912,0.6549094371806108,0.6487840487372742,0.6345325230546173,0.6014366549134551,0.24752879188551014,0.004090101658851524,0.00028518623282565377
1159,0.6565900263723579,0.654444592270254,0.648262295274649,0.6340319457642138,0.6008273702536291,0.24670519043633124,0.004027611336430943,0.0002884428253254883
1160,0.6559754794400192,0.6539481685432414,0.6477121880091614,0.6335048077843599,0.6001938804434577,0.2458963437489462,0.003966381379364533,0.0002915741922230972
1161,0.6553319676672202,0.6534254954605851,0.647139508203174,0.6329556019567746,0.599540350394289,0.24510196534602385,0.003906400998576607,0.0002945815155764934
1162,0.6546700002820259,0.6528819026969261,0.6465500373011384,0.6323888212734005,0.5988709451552057,0.24432176874181097,0.0038476594049914807,0.0002974659774436896
1163,0.654000085323547,0.6523227201986816,0.6459495567652862,0.6318089587408491,0.5981898297887402,0.24355546744973205,0.003790145809533468,0.0003002287598826987
1164,0.6533327245805189,0.6517532792065195,0.6453438480588052,0.6312205073665202,0.5975011693581478,0.2428027749831674,0.0037338494231268842,0.0003028710449515335
1165,0.6526783942048981,0.6511789162639932,0.6447386926449044,0.6306279601578317,0.5968091289267001,0.24206340485549616,0.003678759456696043,0.000305394014708207
1166,0.6520474835834715,0.6506049858616454,0.6441398719867932,0.6300358101222019,0.5961178735576687,0.24133707058009762,0.00362486512116526,0.00030779885121073197
1167,0.6514501387811387,0.6500368928200695,0.643553167547681,0.6294485502670482,0.5954315683143254,0.24062348567035108,0.0035721556274588475,0.0003100867365171212
1168,0.6508959401711667,0.6494801589706555,0.642984360790777,0.6288706735997882,0.5947543782599418,0.2399223636396357,0.0035206201865011226,0.0003122588526853876
1169,0.6503933777556927,0.6489405316831647,0.6424392331792532,0.6283066731278187,0.5940904684577695,0.2392334180013308,0.0034702480092163985,0.0003143163817735442
1170,0.6499491990806303,0.6484241187446026,0.6419235661746575,0.6277610418575805,0.5934440039701744,0.23855636226881563,0.0034210283065289897,0.00031626050583960356
1171,0.6495678432111592,0.647937505402358,0.6414431412083048,0.6272382727777481,0.5928191498430493,0.23789090995546938,0.003372950289363211,0.00031809240694157876
1172,0.649251213753355,0.6474878009570848,0.6410037394019064,0.6267428586950479,0.5922200709535828,0.23723677457467135,0.003326003168643377,0.0003198132671374825
1173,0.6489989055290197,0.6470825896010914,0.6406111397852312,0.6262792911868138,0.5916509310390605,0.23659366963980083,0.003280176155293802,0.0003214242684853278
1174,0.6488087693393951,0.6467298027055792,0.6402711107610781,0.6258520555851247,0.5911158880461128,0.23596130866423692,0.0032354584602388003,0.00032292659304312727
1175,0.6486775591995686,0.6464375428923786,0.639989377159863,0.6254656116154498,0.5906190761786984,0.235339405161359,0.003191839294402687,0.00032432142286889395
1176,0.6486014417219994,0.6462138460627822,0.6397715163458308,0.625124332340369,0.5901645492861898,0.23472767264454628,0.0031493078687097756,0.00032560994002064073
1177,0.6485762793115328,0.6460662831969608,0.639622692133101,0.6248323477874091,0.58975613587374,0.23412582462717801,0.0031078533940843813,0.0003267933265563804
1178,0.6485977060564745,0.6460012453303459,0.6395471068857206,0.6245932229593139,0.589397140550598,0.23353357462263347,0.0030674650814508184,0.0003278727645341257
1179,0.6486610575679095,0.6460228198638942,0.6395471097718947,0.6244094337730554,0.5890898581161934,0.23295063614429184,0.003028132141733402,0.00032884943601188977
1180,0.6487612271946106,0.6461314057206984,0.6396220884811067,0.6242817157436681,0.5888349696541098,0.23237672270553242,0.0029898437858564457,0.0003297245230476852
1181,0.6488925294112119,0.6463225137482549,0.6397675072371847,0.624208498631186,0.5886310183317967,0.23181154781973445,0.0029525892247442647,0.00033049920769952495
1182,0.6490486440810432,0.6465862862263902,0.6399745213078694,0.6241856797709223,0.5884741992304307,0.23125482500027716,0.002916357669321173,0.00033117467202542185
1183,0.6492226734063509,0.6469079791774823,0.6402303640621916,0.6242068507431899,0.5883585695150544,0.23070626776053982,0.0028811383305114863,0.0003317520980833888
1184,0.6494072835787397,0.6472691695161502,0.640519315465961,0.624263862726364,0.5882765726348645,0.23016558961390168,0.0028469204192395165,0.0003322326679314386
1185,0.6495948679494021,0.6476491689474058,0.6408238354051008,0.624347477813048,0.5882196422292381,0.22963250407374197,0.0028136931464295815,0.00033261756362758406
1186,0.6497776783181611,0.6480262392765735,0.6411255343930466,0.6244478930710629,0.5881786880416484,0.22910672465343995,0.002781445723005993,0.0003329079672298382
1187,0.6499479055991124,0.648378542082672,0.6414059237004437,0.6245550625331755,0.5881443944713491,0.2285879648663749,0.002750167359893067,0.0003331050607962137
1188,0.6500977189953563,0.6486850200920313,0.6416470978553002,0.6246588535692639,0.5881073655630076,0.22807593822592598,0.002719847268015118,0.0003332100263847235
1189,0.6502192812949971,0.6489264215476642,0.6418325162835276,0.6247491079426362,0.5880581816186559,0.22757035824547292,0.0026904746582964594,0.0003332240460533805
1190,0.6503047537230385,0.6490864534936336,0.6419478785759429,0.6248156611730475,0.5879874171512556,0.22707093843841103,0.002662038741661407,0.0003331483018601975
1191,0.6503462972239484,0.6491527578604869,0.6419818641880572,0.6248483475825618,0.5878856455633464,0.22657739231842966,0.002634528729034274,0.00033298397586318726
1192,0.6503360729777772,0.6491173008833435,0.641926427527951,0.6248370016359319,0.587743440390688,0.2260894334022281,0.0026079338313393756,0.00033273225012036287
1193,0.6502662440598994,0.6489759871325058,0.6417765061317072,0.624771459973662,0.5875513771926075,0.22560677522684325,0.0025822432595010267,0.00033239430668973694
1194,0.6501289831962264,0.6487276977527349,0.6415292945182911,0.6246415703782761,0.5873000418908665,0.22512913143262656,0.0025574462244435416,0.00033197132762932257
1195,0.6499165026824818,0.6483731922905487,0.6411834210716152,0.6244372263203609,0.5869800628985734,0.22465621608353617,0.0025335319370912344,0.0003314644949971323
1196,0.6496211487342978,0.6479142581118942,0.6407383308448984,0.6241484758970486,0.5865822124364247,0.22418774467718328,0.0025104896083684197,0.0003308749908511793
1197,0.6492356431286619,0.6473532741170014,0.6401940242226855,0.6237658008359537,0.5860976660152124,0.22372343673167663,0.0024883084491994123,0.00033020399724947624
1198,0.6487535807737004,0.6466931775595053,0.6395511740164285,0.6232806909989732,0.5855185367425686,0.22326302111225665,0.0024669776705085267,0.0003294526962500361
1199,0.6481702395385874,0.6459377403926948,0.6388115662273797,0.6226865794277319,0.5848387449448702,0.222806244700769,0.002446486483220077,0.0003286222699108715
1200,0.6474835867305051,0.6450920092389006,0.6379787209337993,0.6219800044415562,0.5840550989551934,0.22235288317030338,0.002426824098258378,0.00032771390028999564
1201,0.6466951527330729,0.6441627074230009,0.6370584464753194,0.6211616183574853,0.5831682332548992,0.22190275033775625,0.002407979726547745,0.0003267287694454211
1202,0.6458103812784013,0.6431583977995377,0.6360590628561649,0.6202365919212309,0.5821829846072482,0.2214557019135987,0.0023899425790124907,0.00032566805943516077
1203,0.644838279175038,0.6420893177979916,0.6349911765075414,0.6192142098762172,0.5811080159237849,0.22101163175210853,0.0023727018665769305,0.00032453295231722767
1204,0.643790542669539,0.6409669685519168,0.6338671184838426,0.6181068622435704,0.5799548781227544,0.22057046249880768,0.0023562468001653795,0.0003233246301496345
1205,0.6426805509695076,0.6398036409294567,0.6327002942610962,0.6169288822241437,0.5787369293411455,0.22013213481582317,0.0023405665907021513,0.0003220442749903941
1206,0.6415225564136866,0.6386120319724711,0.6315046505353287,0.6156956111530737,0.5774684653127877,0.21969659871241384,0.0023256504491115607,0.0003206930688975195
1207,0.6403311869021735,0.6374050034885153,0.6302943213807963,0.6144228239959793,0.5761641850616059,0.21926380821833613,0.002311487586317923,0.00031927219392902345
1208,0.6391212042549747,0.6361954529233056,0.6290834020981364,0.613126450345024,0.5748389314191131,0.21883371879699928,0.0022980672132455514,0.00031778283214291877
1209,0.6379074098618369,0.6349962436940101,0.6278857729858991,0.6118224654803754,0.5735075897081137,0.21840628633541953,0.0022853785408187615,0.0003162261655972183
1210,0.6367046147599011,0.6338201596523225,0.6267149363697733,0.6105268558216213,0.5721850556114407,0.21798146682392733,0.0022734107799618672,0.00031460337634993494
1211,0.6355276318231614,0.632679874068816,0.6255838867837854,0.6092556099157319,0.5708862267907179,0.21755921627319108,0.002262153141599183,0.00031291564645908156
1212,0.634391273562394,0.6315879373891538,0.6245050593845571,0.60802471595703,0.5696260005822344,0.21713949069688898,0.002251594836655024,0.00031116415798267095
1213,0.633310348161853,0.630556784685669,0.6234903765454167,0.6068501575952394,0.5684192701134915,0.2167222461089931,0.0022417250760537037,0.0003093500929787161
1214,0.6322996416892588,0.6295987467678154,0.6225513569416782,0.6057478952343951,0.5672809069833502,0.21630743852349144,0.002232533070719538,0.0003074746335052298
1215,0.631373849524776,0.6287260191375508,0.6216991987530349,0.6047337939603177,0.5662256945131368,0.21589502395437227,0.0022240080315768396,0.0003055389616202248
1216,0.6305473601259097,0.6279504901666944,0.6209447043534286,0.603823396264169,0.5652681172579724,0.21548495841562387,0.0022161391695499242,0.000303544259381714
1217,0.6298337012245927,0.627283251742653,0.6202978622438147,0.6030313399614127,0.5644218219211445,0.21507719792123456,0.002208915695563106,0.0003014917088477104
1218,0.6292443994781297,0.6267335671454926,0.6197668743667348,0.602370159614575,0.5636985073097711,0.21467169848519257,0.0022023268205406997,0.0002993824920762267
1219,0.628787124470776,0.6263071818474286,0.6193565302914492,0.601848335764354,0.563106117659443,0.21426841612148623,0.00219636175540702,0.0002972177911252758
1220,0.6284633820354817,0.6260042214039043,0.6190661741374327,0.6014678704683645,0.5626465972557742,0.2138673068441038,0.0021910097110863806,0.0002949987880528706
1221,0.6282665120764246,0.6258173662733034,0.6188879372827033,0.6012221828882445,0.5623139414637417,0.2134683266670336,0.002186259898503097,0.00029272666491702394
1222,0.6281808863862779,0.6257311205261213,0.6188060301174142,0.6010952661382425,0.5620934158535509,0.2130714316042639,0.002182101528581483,0.0002904026037757486
1223,0.6281827151377933,0.6257225473041409,0.6187974546751509,0.6010625349075558,0.5619623411999751,0.21267657766978304,0.002178523812245853,0.0002880277866870575
1224,0.628242066958761,0.625763111314602,0.6188337901379288,0.6010929484439156,0.5618920595877086,0.21228372087757927,0.002175515960420522,0.0002856033957089635
1225,0.6283252444675405,0.6258208475510744,0.6188832959850922,0.6011515064621311,0.5618502457123586,0.21189281724164089,0.0021730671840298047,0.00028313061289947936
1226,0.6283968574034197,0.6258622605455781,0.6189127587718213,0.6012014252121675,0.5618029214334639,0.21150382277595614,0.002171166693998015,0.0002806106203166181
1227,0.6284215190753637,0.6258538944576828,0.6188890307276846,0.6012059130733338,0.5617160982172648,0.2111166934945134,0.0021698037012494674,0.00027804460001839247
1228,0.6283655452433379,0.625763930168014,0.6187806131093609,0.6011299407849693,0.5615574124969034,0.21073138541130088,0.0021689674167084767,0.00027543373406281537
1229,0.628199034049238,0.6255641600245947,0.6185596280950494,0.6009424025201777,0.5612981204252281,0.21034785454030688,0.002168647051299358,0.00027277920450789956
1230,0.6278982508345168,0.6252322596056805,0.6182040927037762,0.6006185913286032,0.5609153821504869,0.20996605689551973,0.0021688318159464245,0.00027008219341165805
1231,0.6274476564453243,0.624753721577674,0.6176998557143567,0.6001423039735754,0.56039420395908,0.2095859484909277,0.002169510921573991,0.0002673438828321035
1232,0.6268407170380113,0.6241226279347137,0.6170413712294559,0.5995066812476999,0.5597282136262527,0.20920748534051908,0.0021706735791063732,0.000264565454827249
1233,0.626079098564681,0.6233408816713253,0.6162309289015587,0.5987133721674301,0.558918889242422,0.20883062345828218,0.0021723089994678847,0.00026174809145510723
1234,0.6251706562916208,0.6224162891746143,0.6152767327565005,0.5977704478695987,0.5579736344203376,0.20845531885820526,0.0021744063935828398,0.00025889297477369106
1235,0.6241271185545609,0.6213603509806997,0.6141906878404719,0.5966899982429754,0.5569035607699513,0.2080815275542766,0.0021769549723755534,0.00025600128684101346
1236,0.6229622230628911,0.6201864841742735,0.6129866193131337,0.5954861981310183,0.5557217036343219,0.2077092055604845,0.00217994394677034,0.00025307420971508704
1237,0.621690571821251,0.6189089302082674,0.6116791782357607,0.5941741191822281,0.5544419258150431,0.2073383088908173,0.0021833625276915136,0.0002501129254539249
1238,0.6203270750298358,0.6175422244937585,0.6102833101745531,0.5927691528331981,0.5530783851738097,0.20696879355926323,0.00218719992606339,0.0002471186161155399
1239,0.6188867339525059,0.6161009892987073,0.6088140477141526,0.591286785009475,0.5516453267548003,0.20660061557981063,0.002191445352810282,0.0002440924637579447
1240,0.6173845720614437,0.6145998680734299,0.6072864446608948,0.5897425246802719,0.5501570168639812,0.2062337309664477,0.002196088018856505,0.0002410356504391523
1241,0.6158356171745032,0.6130535084125979,0.6057155589720218,0.5881518853238503,0.5486277259677097,0.2058680957331628,0.0022011171351263735,0.00023794935821717556
1242,0.61425489748662,0.6114765582647639,0.6041164489474704,0.5865303808088904,0.5470717248926696,0.20550366589394425,0.002206521912544202,0.00023483476915002726
1243,0.6126574394317513,0.6098836638597995,0.6025041710852588,0.5848935231711361,0.5455032827750046,0.20514039746278026,0.002212291562034305,0.00023169306529572032
1244,0.6110582601805881,0.6082894623938484,0.6008937724262737,0.5832568148055797,0.5439366598589506,0.20477824645365916,0.0022184152945209966,0.0002285254287122676
1245,0.6094723389090168,0.6067085540100337,0.5993002612223302,0.5816357185641319,0.5423860799171591,0.20441716888056927,0.0022248823209285924,0.00022533304145768188
1246,0.6079145262032171,0.6051554134491535,0.5977385144474355,0.5800455634690066,0.540865643287769,0.20405712075749882,0.002231681852181406,0.00022211708558997605
1247,0.6063993120358878,0.6036441637771335,0.5962230409236784,0.57850130323405,0.5393891041525216,0.20369805809843616,0.0022388030992037517,0.000218878743167163
1248,0.6049403480004469,0.6021881104617148,0.5947674935679812,0.5770170190301328,0.5379694119247105,0.2033399369173695,0.0022462352729199445,0.00021561919624725554
1249,0.6035496697135008,0.6007989830494096,0.5933838755392971,0.5756051102007629,0.5366179648257288,0.2029827132282872,0.002253967584254299,0.00021233962688826656
1250,0.6022367303970935,0.599485992702566,0.5920815536183963,0.5742752884631144,0.5353436822112457,0.20262634304517751,0.002261989244131129,0.0002090412171482089
1251,0.6010075620123276,0.5982550141261579,0.5908664018054193,0.5730337048581018,0.5341521993351881,0.20227078238202875,0.00227028946347475,0.0002057251490850954
1252,0.5998644389286337,0.5971082575737624,0.5897404579583267,0.5718825997142806,0.5330455445025921,0.20191598725282922,0.0022788574532094756,0.0002023926047569389
1253,0.5988062142544998,0.596044596841582,0.5887022671544493,0.5708206526839469,0.5320224619167515,0.20156191367156717,0.0022876824242596214,0.00019904476622175233
1254,0.5978291587038526,0.5950603873416553,0.587747738092935,0.5698438557930624,0.5310792169152359,0.20120851765223088,0.0022967535875495003,0.00019568281553754846
1255,0.596927927013807,0.5941504085647924,0.5868711297149627,0.5689465192402265,0.5302105236437148,0.2008557552088087,0.0023060601540034285,0.0001923079347623402
1256,0.5960963355421969,0.5933086224036184,0.5860658450565449,0.5681220806810634,0.5294102914794094,0.20050358235528887,0.0023155913345457193,0.0001889213059541404
1257,0.5953278400333752,0.5925286390758855,0.5853249190017753,0.5673636024628288,0.5286720836431444,0.2001519551056597,0.0023253363401006875,0.00018552411117096193
1258,0.5946157676419888,0.591803943397022,0.5846412551569398,0.566664013103082,0.5279893399212309,0.19980082947390948,0.002335284381592648,0.00018211753247081758
1259,0.5939534075278008,0.5911279831293608,0.5840077183391785,0.5660162015762203,0.5273554636283213,0.1994501614740265,0.002345424669945915,0.00017870275191172026
1260,0.5933340395839146,0.5904941969982683,0.5834171639052556,0.5654130472123657,0.5267638491839102,0.19909990711999903,0.002355746416084803,0.00017528095155168281
1261,0.5927509418792702,0.5898960219501653,0.5828624453496398,0.5648474274431443,0.5262078892564606,0.19875002242581538,0.002366238830933627,0.00017185331344871812
1262,0.5921973922128352,0.5893268946681909,0.5823364158911832,0.5643122194192081,0.525680976255286,0.19840046340546383,0.002376891125416701,0.000168421019660839
1263,0.5916666683572149,0.5887802518097758,0.5818319287218245,0.5638003002637717,0.5251765025643946,0.1980511860729327,0.002387692510458339,0.00016498525224605833
1264,0.5911520480835974,0.5882495300309685,0.5813418370320561,0.5633045470985761,0.5246878605664345,0.19770214644221024,0.002398632196982856,0.0001615471932623889
1265,0.5906468091631392,0.5877281659877863,0.580858994012337,0.5628178370453284,0.5242084426440226,0.19735330052728475,0.0024096993959145667,0.00015810802476784366
1266,0.5901442293669957,0.5872095963362465,0.5803762528531269,0.5623330472257351,0.5237316411797757,0.1970046043421445,0.0024208833181777857,0.0001546689288204354
1267,0.5896375864663234,0.5866872577323663,0.5798864667448846,0.5618430547615034,0.5232508485563111,0.19665601390077786,0.0024321731746968275,0.00015123108747817698
1268,0.5891201582322778,0.5861545868321629,0.5793824888780698,0.5613407367743404,0.5227594571562457,0.196307485217173,0.0024435581763960065,0.00014779568279908132
1269,0.5885852224360383,0.5856050202916756,0.5788571724431673,0.5608189703859783,0.5222508593622204,0.1959589743053183,0.0024550275341996366,0.0001443638968411612
1270,0.5880260568497776,0.5850319947679066,0.5783033706317975,0.560270632719271,0.5217184475579136,0.19561043717920204,0.0024665704590320333,0.00014093691166242953
1271,0.5874359392641725,0.5844289469357782,0.5777139366566985,0.5596886009179317,0.5211556141463186,0.1952618298528125,0.0024781761618175102,0.00013751590932089912
1272,0.5868081476593935,0.5837893136537317,0.5770817239468767,0.5590657523392963,0.5205557517282251,0.19491310834013795,0.0024898338534803826,0.00013410207187458288
1273,0.5861359612959872,0.5831065330202105,0.5763995873926254,0.5583949657841114,0.5199122542409012,0.1945642286551667,0.0025015327449449645,0.0001306965813814936
1274,0.5854126659387525,0.5823740494328163,0.5756603893075083,0.5576691273855834,0.5192185224108616,0.194215146811887,0.0025132620471355707,0.00012730061989964418
1275,0.5846315740210277,0.5815853331167675,0.5748570224417593,0.5568811533412508,0.5184679848016902,0.19386581882428722,0.0025250109709765156,0.00012391536948704743
1276,0.5837860882330318,0.5807339417081497,0.573982482555337,0.5560240615982366,0.5176541641886134,0.19351620070635556,0.0025367687273921127,0.00012054201220171624
1277,0.5828698643789294,0.5798136779757095,0.573030054285876,0.5550911554474369,0.5167708475514337,0.19316624847208036,0.0025485245273066783,0.00011718173010166348
1278,0.581877146719777,0.5788189145896412,0.5719936938739063,0.5540764015667823,0.5158124361111103,0.1928159181354499,0.002560267581644526,0.00011383570524490198
1279,0.5808033137678137,0.5777451227056867,0.5708686520751395,0.5529750453133013,0.514774515038982,0.19246516571045252,0.002571987101329971,0.00011050511968944461
1280,0.5796455566133208,0.576589528902737,0.5696522483315062,0.5517843754235612,0.5136545615057004,0.19211394721107644,0.0025836722972873262,0.00010719115549330421
1281,0.5784034677234081,0.5753516854153939,0.5683445427642562,0.5505043877861294,0.5124525592792649,0.19176221865131,0.0025953123804409073,0.00010389499471449365
1282,0.5770792770119397,0.5740336987600498,0.5669486055993795,0.5491380515710576,0.5111712451387629,0.1914099360451414,0.0026068965617150283,0.0001006178194110258
1283,0.5756776157696089,0.5726400011088082,0.5654702477421849,0.5476910431003983,0.509815862460629,0.191057055406559,0.002618414052034005,9.736081164091347e-05
1284,0.57420492786515,0.5711767800569207,0.5639173487842009,0.5461710820757417,0.5083935466206114,0.1907035327495511,0.00262985406232215,9.412515346216954e-05
1285,0.5726687914184814,0.5696513216851877,0.5622990828321364,0.5445871668777772,0.506912616944837,0.19034932408810595,0.0026412058035037798,9.091202693280686e-05
1286,0.571077373006412,0.5680714819758563,0.5606252955955968,0.5429489592742278,0.5053820070005904,0.1899943854362119,0.0026524584865032065,8.772261411083826e-05
1287,0.5694390923196969,0.5664453620438356,0.5589061216618635,0.5412664063765896,0.5038109145597313,0.18963867280785712,0.002663601322244747,8.455809705427664e-05
1288,0.5677624593059722,0.564781150414901,0.5571517986279417,0.5395495570459437,0.5022086316057629,0.18928214221703005,0.002674623521652714,8.141965782113486e-05
1289,0.566056010594122,0.5630870614552683,0.5553725945391663,0.5378084902190767,0.500584477969845,0.1889247496810419,0.0026855142955753103,7.830847849355901e-05
1290,0.5643282898082336,0.5613713163256691,0.5535787853145038,0.5360532926045902,0.49894778068139684,0.1885664513455919,0.0026962628519201053,7.522574208610438e-05
1291,0.5625878496256208,0.5596421452695538,0.5517806554638816,0.5342940593099192,0.49730787458140213,0.18820720538955416,0.002706858352028941,7.217264637878752e-05
1292,0.5608433060900249,0.5579078424599824,0.5499885476548696,0.5325409421811853,0.4956741473303221,0.18784698652462228,0.002717289578631309,6.915050921253612e-05
1293,0.5591036127387337,0.5561770426126392,0.5482131140269153,0.5308043949705095,0.4940562676476411,0.18748585783007565,0.0027275432910580776,6.616129011619228e-05
1294,0.5573791232519872,0.5544597932828433,0.5464662903242065,0.5290961236456659,0.4924650700088747,0.18712424926269147,0.0027375978493548218,6.320961256188487e-05
1295,0.555684864968143,0.5527708582532542,0.5447642957983709,0.5274320129043994,0.490915279127492,0.18676381648369333,0.0027474035578532187,6.030899930995255e-05
1296,0.5540482107668394,0.5511374600603547,0.5431346599778678,0.5258389809454826,0.4894318916059215,0.1864094572394734,0.002756836533851733,5.749650957164198e-05
1297,0.5525216693447967,0.549612190311709,0.5416279235808772,0.5243663936191864,0.48806080263399426,0.18607268593762188,0.0027656215697942797,5.4857226997574634e-05
1298,0.5511952736754768,0.5482855216997176,0.5403289273355587,0.523097075451412,0.4868790585265986,0.18577494377923282,0.0027732566818656807,5.2548252869959414e-05
1299,0.5501945739610412,0.5472838060594185,0.5393548295995325,0.5221453721219755,0.485993056663901,0.18554720586973172,0.002779022792091369,5.079576580297154e-05
1300,0.5496510351833448,0.5467394397516514,0.5388277462196667,0.5216304537547412,0.48551369779937414,0.18542243154062749,0.002782157640175056,4.9840066435673596e-05
